efid,id,salesArea,score,scoreAlt,smartwayScore,standard,stdText
EADXJ03.04UG,33825,3,5.0,-1.0,-1,B5,Bin 5
EADXJ03.04UG,33825,7,6.0,-1.0,1,U2,LEV-II ULEV
EADXV04.03UJ,33826,3,5.0,-1.0,-1,B5,Bin 5
EADXV04.03UJ,33826,7,6.0,-1.0,-1,U2,LEV-II ULEV
EADXV04.03UJ,33827,3,5.0,-1.0,-1,B5,Bin 5
EADXV04.03UJ,33827,7,6.0,-1.0,-1,U2,LEV-II ULEV
EADXV04.03UJ,33828,3,5.0,-1.0,-1,B5,Bin 5
EADXV04.03UJ,33828,7,6.0,-1.0,-1,U2,LEV-II ULEV
EADXV04.03UJ,33829,3,5.0,-1.0,-1,B5,Bin 5
EADXV04.03UJ,33829,7,6.0,-1.0,-1,U2,LEV-II ULEV
EADXV04.03UJ,33830,3,5.0,-1.0,-1,B5,Bin 5
EADXV04.03UJ,33830,7,6.0,-1.0,-1,U2,LEV-II ULEV
EADXJ03.03UF,33831,3,5.0,-1.0,-1,B5,Bin 5
EADXJ03.03UF,33831,7,6.0,-1.0,-1,U2,LEV-II ULEV
EADXJ03.03UF,33832,3,5.0,-1.0,-1,B5,Bin 5
EADXJ03.03UF,33832,7,6.0,-1.0,-1,U2,LEV-II ULEV
EADXV02.03UB,33834,3,5.0,-1.0,-1,B5,Bin 5
EADXV02.03UB,33834,7,6.0,-1.0,1,U2,LEV-II ULEV
EGMXJ03.6166,33836,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6166,33836,7,6.0,-1.0,-1,B4,Bin 4
EGMXV02.4060,33837,3,5.0,-1.0,-1,B5,Bin 5
EGMXV02.4060,33837,7,5.0,-1.0,-1,L2,LEV-II LEV
EGMXV02.4069,33837,3,7.0,-1.0,1,B3,Bin 3
EGMXV02.4069,33837,7,8.0,-1.0,1,L3SULEV30,LEV-III SULEV30
EGMXV02.4060,33838,3,5.0,-1.0,-1,B5,Bin 5
EGMXV02.4060,33838,7,5.0,-1.0,-1,L2,LEV-II LEV
EGMXV02.4069,33838,3,7.0,-1.0,1,B3,Bin 3
EGMXV02.4069,33838,7,8.0,-1.0,1,L3SULEV30,LEV-III SULEV30
EGMXJ03.6166,33839,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6166,33839,7,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6165,33840,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6165,33840,7,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6165,33841,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6165,33841,7,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6165,33842,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6165,33842,7,6.0,-1.0,-1,B4,Bin 4
EGMXV02.0021,33843,3,6.0,-1.0,-1,B4,Bin 4
EGMXV02.0021,33843,7,6.0,-1.0,-1,B4,Bin 4
EGMXV02.4060,33844,3,5.0,-1.0,-1,B5,Bin 5
EGMXV02.4060,33844,7,5.0,-1.0,-1,L2,LEV-II LEV
EGMXV02.4069,33844,3,7.0,-1.0,1,B3,Bin 3
EGMXV02.4069,33844,7,8.0,-1.0,1,L3SULEV30,LEV-III SULEV30
EGMXV01.8011,33845,3,6.0,-1.0,1,B4,Bin 4
EGMXV01.8011,33845,7,6.0,-1.0,1,B4,Bin 4
EGMXV01.8031,33845,3,7.0,-1.0,1,B3,Bin 3
EGMXV01.8031,33845,7,8.0,-1.0,1,L3SULEV30,LEV-III SULEV30
EFEXV06.3GDI,33846,3,5.0,-1.0,-1,B5,Bin 5
EFEXV06.3GDI,33846,7,5.0,-1.0,-1,L2,LEV-II LEV
EFEXV06.3GDI,33847,3,5.0,-1.0,-1,B5,Bin 5
EFEXV06.3GDI,33847,7,5.0,-1.0,-1,L2,LEV-II LEV
EMBXV03.5HY1,33848,3,6.0,-1.0,1,B4,Bin 4
EMBXV03.5HY1,33848,7,9.0,-1.0,1,PZEV,PZEV
EADXV04.03UJ,33849,3,5.0,-1.0,-1,B5,Bin 5
EADXV04.03UJ,33849,7,6.0,-1.0,-1,U2,LEV-II ULEV
EADXJ03.03UF,33850,3,5.0,-1.0,-1,B5,Bin 5
EADXJ03.03UF,33850,7,6.0,-1.0,-1,U2,LEV-II ULEV
EVWXV06.3UA8,33851,3,5.0,-1.0,-1,B5,Bin 5
EVWXV06.3UA8,33851,7,6.0,-1.0,-1,U2,LEV-II ULEV
EGMXV03.6042,33852,3,6.0,-1.0,-1,B4,Bin 4
EGMXV03.6042,33852,7,6.0,-1.0,-1,B4,Bin 4
EGMXV02.4060,33853,3,5.0,-1.0,-1,B5,Bin 5
EGMXV02.4060,33853,7,5.0,-1.0,-1,L2,LEV-II LEV
EGMXV02.4069,33853,3,7.0,-1.0,1,B3,Bin 3
EGMXV02.4069,33853,7,8.0,-1.0,1,L3SULEV30,LEV-III SULEV30
EGMXJ03.6166,33854,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6166,33854,7,6.0,-1.0,-1,B4,Bin 4
EADXJ02.0FUB,33855,3,5.0,-1.0,-1,B5,Bin 5
EADXJ02.0FUB,33855,7,6.0,-1.0,-1,U2,LEV-II ULEV
EGMXJ03.6165,33856,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6165,33856,7,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6165,33857,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6165,33857,7,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6165,33858,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6165,33858,7,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6165,33859,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6165,33859,7,6.0,-1.0,-1,B4,Bin 4
EVWXV02.0U5N,33860,3,5.0,-1.0,1,B5,Bin 5
EVWXV02.0U5N,33860,7,6.0,-1.0,1,U2,LEV-II ULEV
EMBXV05.5U2A,33861,3,5.0,-1.0,-1,B5,Bin 5
EMBXV05.5U2A,33861,7,6.0,-1.0,-1,U2,LEV-II ULEV
EMBXV05.5U2A,33862,3,5.0,-1.0,-1,B5,Bin 5
EMBXV05.5U2A,33862,7,6.0,-1.0,-1,U2,LEV-II ULEV
EGMXJ03.6165,33863,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6165,33863,7,6.0,-1.0,-1,B4,Bin 4
EGMXJ02.4199,33864,3,6.0,-1.0,1,B4,Bin 4
EGMXJ02.4199,33864,7,6.0,-1.0,1,B4,Bin 4
EGMXJ02.5150,33864,3,7.0,-1.0,1,B3,Bin 3
EGMXJ02.5150,33864,7,8.0,-1.0,1,L3SULEV30,LEV-III SULEV30
EGMXJ03.6166,33865,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6166,33865,7,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6165,33866,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6165,33866,7,6.0,-1.0,-1,B4,Bin 4
EGMXJ02.4199,33867,3,6.0,-1.0,1,B4,Bin 4
EGMXJ02.4199,33867,7,6.0,-1.0,1,B4,Bin 4
EGMXJ02.5150,33867,3,7.0,-1.0,1,B3,Bin 3
EGMXJ02.5150,33867,7,8.0,-1.0,1,L3SULEV30,LEV-III SULEV30
EGMXJ03.6166,33868,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6166,33868,7,6.0,-1.0,-1,B4,Bin 4
ENSXT03.7GAA,33869,3,5.0,-1.0,-1,B5,Bin 5
ENSXT03.7GAA,33869,7,6.0,-1.0,-1,U2,LEV-II ULEV
EMBXJ03.5S2A,33870,3,6.0,-1.0,-1,B4,Bin 4
EMBXJ03.5S2A,33870,7,9.0,-1.0,-1,PZEV,PZEV
EVWXJ02.03UA,33871,3,5.0,-1.0,-1,B5,Bin 5
EVWXJ02.03UA,33871,7,6.0,-1.0,-1,U2,LEV-II ULEV
EVWXJ02.03UA,33872,3,5.0,-1.0,-1,B5,Bin 5
EVWXJ02.03UA,33872,7,6.0,-1.0,-1,U2,LEV-II ULEV
EADXT02.0HUB,33873,3,5.0,-1.0,-1,B5,Bin 5
EADXT02.0HUB,33873,7,6.0,-1.0,1,U2,LEV-II ULEV
EADXJ03.03UF,33874,3,5.0,-1.0,-1,B5,Bin 5
EADXJ03.03UF,33874,7,6.0,-1.0,-1,U2,LEV-II ULEV
EADXJ02.0FUB,33875,3,5.0,-1.0,-1,B5,Bin 5
EADXJ02.0FUB,33875,7,6.0,-1.0,-1,U2,LEV-II ULEV
EGMXV01.4099,33876,3,6.0,-1.0,1,B4,Bin 4
EGMXV01.4099,33876,7,6.0,-1.0,1,B4,Bin 4
EGMXJ03.6165,33877,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6165,33877,7,6.0,-1.0,-1,B4,Bin 4
EGMXJ02.4199,33878,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ02.4199,33878,7,6.0,-1.0,-1,B4,Bin 4
EGMXJ02.5150,33878,3,7.0,-1.0,-1,B3,Bin 3
EGMXJ02.5150,33878,7,8.0,-1.0,-1,L3SULEV30,LEV-III SULEV30
EGMXT02.4151,33879,3,6.0,-1.0,-1,B4,Bin 4
EGMXT02.4151,33879,7,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6165,33880,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6165,33880,7,6.0,-1.0,-1,B4,Bin 4
EGMXJ02.4199,33881,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ02.4199,33881,7,6.0,-1.0,-1,B4,Bin 4
EGMXJ02.5150,33881,3,7.0,-1.0,-1,B3,Bin 3
EGMXJ02.5150,33881,7,8.0,-1.0,-1,L3SULEV30,LEV-III SULEV30
EGMXT02.4151,33882,3,6.0,-1.0,-1,B4,Bin 4
EGMXT02.4151,33882,7,6.0,-1.0,-1,B4,Bin 4
ENSXT05.0G8A,33883,3,5.0,-1.0,-1,B5,Bin 5
ENSXT05.0G8A,33883,7,5.0,-1.0,-1,L2,LEV-II LEV
ENSXT03.7GAA,33884,3,5.0,-1.0,-1,B5,Bin 5
ENSXT03.7GAA,33884,7,6.0,-1.0,-1,U2,LEV-II ULEV
EMBXJ03.5S2A,33885,3,6.0,-1.0,-1,B4,Bin 4
EMBXJ03.5S2A,33885,7,9.0,-1.0,-1,PZEV,PZEV
EGMXT06.2373,33886,3,6.0,-1.0,-1,B4,Bin 4
EGMXT06.2373,33886,7,6.0,-1.0,-1,B4,Bin 4
EGMXT06.2375,33886,3,5.0,-1.0,-1,B5,Bin 5
EGMXT06.2373,33887,3,6.0,-1.0,-1,B4,Bin 4
EGMXT06.2373,33887,7,6.0,-1.0,-1,B4,Bin 4
EGMXT06.2375,33887,3,5.0,-1.0,-1,B5,Bin 5
EGMXT06.2373,33888,3,6.0,-1.0,-1,B4,Bin 4
EGMXT06.2373,33888,7,6.0,-1.0,-1,B4,Bin 4
EGMXT06.2375,33888,3,5.0,-1.0,-1,B5,Bin 5
EGMXT06.2373,33889,3,6.0,-1.0,-1,B4,Bin 4
EGMXT06.2373,33889,7,6.0,-1.0,-1,B4,Bin 4
EGMXT06.2375,33889,3,5.0,-1.0,-1,B5,Bin 5
EADXT03.03UG,33890,3,5.0,-1.0,-1,B5,Bin 5
EADXT03.03UG,33890,7,6.0,-1.0,-1,U2,LEV-II ULEV
EADXT03.0TLF,33891,3,5.0,-1.0,-1,B5,Bin 5
EADXT03.0TLF,33891,7,5.0,-1.0,-1,L2,LEV-II LEV
EGMXT06.2373,33892,3,6.0,-1.0,-1,B4,Bin 4
EGMXT06.2373,33892,7,6.0,-1.0,-1,B4,Bin 4
EGMXT06.2375,33892,3,5.0,-1.0,-1,B5,Bin 5
EGMXT06.2373,33893,3,6.0,-1.0,-1,B4,Bin 4
EGMXT06.2373,33893,7,6.0,-1.0,-1,B4,Bin 4
EGMXT06.2375,33893,3,5.0,-1.0,-1,B5,Bin 5
EGMXT05.3373,33894,3,5.0,-1.0,-1,B5,Bin 5
EGMXT05.3381,33894,3,6.0,-1.0,-1,B4,Bin 4
EGMXT05.3381,33894,7,6.0,-1.0,-1,B4,Bin 4
EGMXT05.3373,33895,3,5.0,-1.0,-1,B5,Bin 5
EGMXT05.3381,33895,3,6.0,-1.0,-1,B4,Bin 4
EGMXT05.3381,33895,7,6.0,-1.0,-1,B4,Bin 4
EGMXT05.3373,33896,3,5.0,-1.0,-1,B5,Bin 5
EGMXT05.3381,33896,3,6.0,-1.0,-1,B4,Bin 4
EGMXT05.3381,33896,7,6.0,-1.0,-1,B4,Bin 4
EGMXT05.3373,33897,3,5.0,-1.0,-1,B5,Bin 5
EGMXT05.3381,33897,3,6.0,-1.0,-1,B4,Bin 4
EGMXT05.3381,33897,7,6.0,-1.0,-1,B4,Bin 4
EGMXT06.2373,33898,3,6.0,-1.0,-1,B4,Bin 4
EGMXT06.2373,33898,7,6.0,-1.0,-1,B4,Bin 4
EGMXT06.2375,33898,3,5.0,-1.0,-1,B5,Bin 5
EGMXT06.2373,33899,3,6.0,-1.0,-1,B4,Bin 4
EGMXT06.2373,33899,7,6.0,-1.0,-1,B4,Bin 4
EGMXT06.2375,33899,3,5.0,-1.0,-1,B5,Bin 5
EGMXV01.4001,33900,3,6.0,-1.0,1,B4,Bin 4
EGMXV01.4001,33900,7,6.0,-1.0,1,B4,Bin 4
EGMXV01.4011,33900,3,7.0,-1.0,1,B3,Bin 3
EGMXV01.4011,33900,7,9.0,-1.0,2,S2,LEV-II SULEV
DFEXV06.3GDI,33901,3,5.0,-1.0,-1,B5,Bin 5
DFEXV06.3GDI,33901,7,5.0,-1.0,-1,L2,LEV-II LEV
DFEXV06.3GDI,33902,3,5.0,-1.0,-1,B5,Bin 5
DFEXV06.3GDI,33902,7,5.0,-1.0,-1,L2,LEV-II LEV
DCRXJ02.4VP1,33903,3,6.0,-1.0,-1,B4,Bin 4
DCRXJ02.4VP1,33903,7,6.0,-1.0,-1,B4,Bin 4
DJCXV03.0FSM,33904,3,5.0,-1.0,-1,B5,Bin 5
DJCXV03.0FSM,33904,7,6.0,-1.0,-1,U2,LEV-II ULEV
EHNXV00.0BET,33905,3,10.0,-1.0,2,B1,Bin 1
EHNXV00.0BET,33905,7,10.0,-1.0,2,ZEV,ZEV
ETKXV02.55NM,33906,3,5.0,-1.0,1,B5,Bin 5
ETKXV02.55NM,33906,7,6.0,-1.0,1,U2,LEV-II ULEV
EGMXV06.2090,33907,3,6.0,-1.0,-1,B4,Bin 4
EGMXV06.2090,33907,7,6.0,-1.0,-1,B4,Bin 4
ETKXV02.05BB,33908,3,5.0,-1.0,-1,B5,Bin 5
ETKXV02.05BB,33908,7,6.0,-1.0,-1,U2,LEV-II ULEV
ETKXV02.05BB,33909,3,5.0,-1.0,-1,B5,Bin 5
ETKXV02.05BB,33909,7,6.0,-1.0,-1,U2,LEV-II ULEV
ETKXV02.05BB,33910,3,5.0,-1.0,-1,B5,Bin 5
ETKXV02.05BB,33910,7,6.0,-1.0,-1,U2,LEV-II ULEV
EADXV04.23UL,33911,3,5.0,-1.0,-1,B5,Bin 5
EADXV04.23UL,33911,7,5.0,-1.0,-1,L2,LEV-II LEV
EFMXV01.6VDC,33912,3,6.0,-1.0,1,B4,Bin 4
EFMXV01.6VDC,33912,7,6.0,-1.0,1,B4,Bin 4
EMAXV04.7LEV,33913,3,5.0,-1.0,-1,B5,Bin 5
EMAXV04.7LEV,33913,7,5.0,-1.0,-1,L2,LEV-II LEV
EMBXJ03.5S2A,33914,3,6.0,-1.0,-1,B4,Bin 4
EMBXJ03.5S2A,33914,7,9.0,-1.0,-1,PZEV,PZEV
EMBXJ03.5U2A,33915,3,5.0,-1.0,-1,B5,Bin 5
EMBXJ03.5U2A,33915,7,6.0,-1.0,-1,U2,LEV-II ULEV
EMBXV03.5U2A,33916,3,5.0,-1.0,-1,B5,Bin 5
EMBXV03.5U2A,33916,7,6.0,-1.0,-1,U2,LEV-II ULEV
EVWXV02.03PA,33917,3,7.0,-1.0,-1,B3,Bin 3
EVWXV02.03PA,33917,7,9.0,-1.0,-1,PZEV,PZEV
EVWXV02.0B5F,33917,3,5.0,-1.0,-1,B5,Bin 5
EVWXV02.03SA,33918,3,7.0,-1.0,-1,B3,Bin 3
EVWXV02.03SA,33918,7,8.0,-1.0,-1,S2,LEV-II SULEV
EADXV04.03UJ,33919,3,5.0,-1.0,-1,B5,Bin 5
EADXV04.03UJ,33919,7,6.0,-1.0,-1,U2,LEV-II ULEV
EGMXV01.8011,33920,3,6.0,-1.0,1,B4,Bin 4
EGMXV01.8011,33920,7,6.0,-1.0,1,B4,Bin 4
EGMXV01.8031,33920,3,7.0,-1.0,1,B3,Bin 3
EGMXV01.8031,33920,7,8.0,-1.0,1,L3SULEV30,LEV-III SULEV30
EMBXV03.5U2A,33921,3,5.0,-1.0,-1,B5,Bin 5
EMBXV03.5U2A,33921,7,6.0,-1.0,-1,U2,LEV-II ULEV
EFJXJ02.5PHU,33922,3,5.0,-1.0,-1,B5,Bin 5
EFJXJ02.5PHU,33922,7,5.0,-1.0,-1,L2,LEV-II LEV
EFJXJ02.5PHU,33923,3,5.0,-1.0,-1,B5,Bin 5
EFJXJ02.5PHU,33923,7,5.0,-1.0,-1,L2,LEV-II LEV
ETYXV01.5BEB,33924,3,5.0,-1.0,1,B5,Bin 5
ETYXV01.5BEB,33924,7,6.0,-1.0,1,U2,LEV-II ULEV
ETYXV01.5BEB,33925,3,5.0,-1.0,1,B5,Bin 5
ETYXV01.5BEB,33925,7,6.0,-1.0,1,U2,LEV-II ULEV
EVWXV02.03PA,33926,3,7.0,-1.0,1,B3,Bin 3
EVWXV02.03PA,33926,7,9.0,-1.0,1,PZEV,PZEV
EVWXV02.0B5F,33926,3,5.0,-1.0,-1,B5,Bin 5
EVWXV02.03PA,33927,3,7.0,-1.0,1,B3,Bin 3
EVWXV02.03PA,33927,7,9.0,-1.0,1,PZEV,PZEV
EVWXV02.0B5F,33927,3,5.0,-1.0,1,B5,Bin 5
EVWXV02.03PA,33928,3,7.0,-1.0,1,B3,Bin 3
EVWXV02.03PA,33928,7,9.0,-1.0,1,PZEV,PZEV
EVWXV02.0B5F,33928,3,5.0,-1.0,-1,B5,Bin 5
EVWXV02.03PA,33929,3,7.0,-1.0,1,B3,Bin 3
EVWXV02.03PA,33929,7,9.0,-1.0,1,PZEV,PZEV
EVWXV02.0B5F,33929,3,5.0,-1.0,-1,B5,Bin 5
EVWXV02.03PA,33930,3,7.0,-1.0,1,B3,Bin 3
EVWXV02.03PA,33930,7,9.0,-1.0,1,PZEV,PZEV
EVWXV02.0B5F,33930,3,5.0,-1.0,-1,B5,Bin 5
EVWXV02.0U36,33931,3,5.0,-1.0,-1,B5,Bin 5
EVWXV02.0U36,33931,7,6.0,-1.0,-1,U2,LEV-II ULEV
EVWXV02.0U36,33932,3,5.0,-1.0,-1,B5,Bin 5
EVWXV02.0U36,33932,7,6.0,-1.0,1,U2,LEV-II ULEV
EGMXV02.0021,33934,3,6.0,-1.0,-1,B4,Bin 4
EGMXV02.0021,33934,7,6.0,-1.0,-1,B4,Bin 4
EGMXV02.0021,33935,3,6.0,-1.0,-1,B4,Bin 4
EGMXV02.0021,33935,7,6.0,-1.0,-1,B4,Bin 4
EGMXV01.8011,33936,3,6.0,-1.0,1,B4,Bin 4
EGMXV01.8011,33936,7,6.0,-1.0,1,B4,Bin 4
EGMXV01.8031,33936,3,7.0,-1.0,1,B3,Bin 3
EGMXV01.8031,33936,7,8.0,-1.0,1,L3SULEV30,LEV-III SULEV30
ENSXV03.7GAA,33937,3,5.0,-1.0,-1,B5,Bin 5
ENSXV03.7GAA,33937,7,6.0,-1.0,-1,U2,LEV-II ULEV
ENSXV03.7GAA,33938,3,5.0,-1.0,-1,B5,Bin 5
ENSXV03.7GAA,33938,7,6.0,-1.0,-1,U2,LEV-II ULEV
ENSXV03.7GAA,33939,3,5.0,-1.0,-1,B5,Bin 5
ENSXV03.7GAA,33939,7,6.0,-1.0,-1,U2,LEV-II ULEV
ENSXV03.7GAA,33940,3,5.0,-1.0,-1,B5,Bin 5
ENSXV03.7GAA,33940,7,6.0,-1.0,-1,U2,LEV-II ULEV
ETKXV02.05BA,33941,3,5.0,-1.0,1,B5,Bin 5
ETKXV02.05BA,33941,7,6.0,-1.0,1,U2,LEV-II ULEV
ETKXV02.05BA,33942,3,5.0,-1.0,1,B5,Bin 5
ETKXV02.05BA,33942,7,6.0,-1.0,1,U2,LEV-II ULEV
EMBXV05.5U2A,33943,3,5.0,-1.0,-1,B5,Bin 5
EMBXV05.5U2A,33943,7,6.0,-1.0,-1,U2,LEV-II ULEV
EMBXV05.5U2A,33944,3,5.0,-1.0,-1,B5,Bin 5
EMBXV05.5U2A,33944,7,6.0,-1.0,-1,U2,LEV-II ULEV
EVWXV02.0U4S,33945,3,5.0,-1.0,1,B5,Bin 5
EVWXV02.0U4S,33946,7,6.0,-1.0,1,U2,LEV-II ULEV
EVWXV02.03PA,33947,3,7.0,-1.0,1,B3,Bin 3
EVWXV02.03PA,33947,7,9.0,-1.0,1,PZEV,PZEV
EVWXV02.0B5F,33947,3,5.0,-1.0,-1,B5,Bin 5
EVWXV02.03PA,33948,3,7.0,-1.0,1,B3,Bin 3
EVWXV02.03PA,33948,7,9.0,-1.0,1,PZEV,PZEV
EVWXV02.0B5F,33948,3,5.0,-1.0,-1,B5,Bin 5
EVWXV02.5A59,33949,3,7.0,-1.0,-1,B3,Bin 3
EVWXV02.5A59,33949,7,9.0,-1.0,-1,PZEV,PZEV
EVWXV02.5U3A,33949,3,5.0,-1.0,-1,B5,Bin 5
EVWXV02.5M59,33950,3,7.0,-1.0,1,B3,Bin 3
EVWXV02.5M59,33950,7,9.0,-1.0,1,PZEV,PZEV
EVWXV02.5U3M,33950,3,5.0,-1.0,-1,B5,Bin 5
EGMXV03.6048,33951,3,7.0,-1.0,-1,B3,Bin 3
EGMXV03.6048,33951,7,8.0,-1.0,-1,L3SULEV30,LEV-III SULEV30
ECRXV01.45P0,33952,3,5.0,-1.0,-1,B5,Bin 5
ECRXV01.45P0,33952,7,6.0,-1.0,1,L3ULEV125,LEV-III ULEV125
ECRXV01.45P0,33953,3,5.0,-1.0,-1,B5,Bin 5
ECRXV01.45P0,33953,7,6.0,-1.0,1,L3ULEV125,LEV-III ULEV125
EVWXT03.0HEV,33953,3,5.0,-1.0,-1,B5,Bin 5
EVWXT03.0HEV,33953,7,6.0,-1.0,-1,U2,LEV-II ULEV
EFJXJ02.5PHU,33954,3,5.0,-1.0,-1,B5,Bin 5
EFJXJ02.5PHU,33954,7,5.0,-1.0,-1,L2,LEV-II LEV
EFJXJ02.5PHU,33955,3,5.0,-1.0,-1,B5,Bin 5
EFJXJ02.5PHU,33955,7,5.0,-1.0,-1,L2,LEV-II LEV
EVWXV02.0U5N,33956,3,5.0,-1.0,-1,B5,Bin 5
EVWXV02.0U5N,33956,7,6.0,-1.0,1,U2,LEV-II ULEV
ECRXT05.75P0,33957,3,6.0,-1.0,-1,B4,Bin 4
ECRXT05.75P0,33957,7,6.0,-1.0,-1,B4,Bin 4
ECRXT03.65P1,33958,3,6.0,-1.0,-1,B4,Bin 4
ECRXT03.65P1,33958,7,6.0,-1.0,-1,B4,Bin 4
ECRXJ03.65PA,33959,3,6.0,-1.0,-1,B4,Bin 4
ECRXJ03.65PA,33959,7,6.0,-1.0,-1,B4,Bin 4
ECRXJ03.65PA,33960,3,6.0,-1.0,-1,B4,Bin 4
ECRXJ03.65PA,33960,7,6.0,-1.0,-1,B4,Bin 4
ECRXJ03.65PA,33961,3,6.0,-1.0,-1,B4,Bin 4
ECRXJ03.65PA,33961,7,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6166,33962,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6166,33962,7,6.0,-1.0,-1,B4,Bin 4
ENSXT03.5G7A,33963,3,5.0,-1.0,-1,B5,Bin 5
ENSXT03.5G7A,33963,7,6.0,-1.0,-1,U2,LEV-II ULEV
EMTXT02.0GR4,33964,3,5.0,-1.0,-1,B5,Bin 5
EMTXT02.0GR4,33964,7,6.0,-1.0,1,U2,LEV-II ULEV
EMTXT02.0GR4,33965,3,5.0,-1.0,-1,B5,Bin 5
EMTXT02.0GR4,33965,7,6.0,-1.0,1,U2,LEV-II ULEV
ENSXT03.5G7A,33966,3,5.0,-1.0,-1,B5,Bin 5
ENSXT03.5G7A,33966,7,6.0,-1.0,-1,U2,LEV-II ULEV
EADXJ03.04UG,33967,3,5.0,-1.0,-1,B5,Bin 5
EADXJ03.04UG,33967,7,6.0,-1.0,-1,U2,LEV-II ULEV
EGMXJ03.6166,33968,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6166,33968,7,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6166,33969,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6166,33969,7,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6166,33970,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6166,33970,7,6.0,-1.0,-1,B4,Bin 4
ENSXT03.5G7A,33971,3,5.0,-1.0,-1,B5,Bin 5
ENSXT03.5G7A,33971,7,6.0,-1.0,-1,U2,LEV-II ULEV
ECRXT03.65P0,33972,3,6.0,-1.0,-1,B4,Bin 4
ECRXT03.65P0,33972,7,6.0,-1.0,-1,B4,Bin 4
EMTXT02.0GR4,33973,3,5.0,-1.0,-1,B5,Bin 5
EMTXT02.0GR4,33973,7,6.0,-1.0,1,U2,LEV-II ULEV
ENSXT03.5G7A,33974,3,5.0,-1.0,-1,B5,Bin 5
ENSXT03.5G7A,33974,7,6.0,-1.0,-1,U2,LEV-II ULEV
EFJXJ03.6TGK,33975,3,5.0,-1.0,-1,B5,Bin 5
EFJXJ03.6TGK,33975,7,5.0,-1.0,-1,L2,LEV-II LEV
EVWXJ02.03UA,33976,3,5.0,-1.0,-1,B5,Bin 5
EVWXJ02.03UA,33976,7,6.0,-1.0,-1,U2,LEV-II ULEV
EMBXJ03.5U2A,33977,3,5.0,-1.0,-1,B5,Bin 5
EMBXJ03.5U2A,33977,7,6.0,-1.0,-1,U2,LEV-II ULEV
EVWXT03.6U76,33978,3,5.0,-1.0,-1,B5,Bin 5
EVWXT03.6U76,33978,7,6.0,-1.0,-1,U2,LEV-II ULEV
EGMXJ03.6166,33979,3,6.0,-1.0,-1,B4,Bin 4
EGMXJ03.6166,33979,7,6.0,-1.0,-1,B4,Bin 4
EBMXV01.6N16,33980,3,5.0,-1.0,1,B5,Bin 5
EBMXV01.6N16,33980,7,6.0,-1.0,1,U2,LEV-II ULEV
EBMXV01.6N16,33981,3,5.0,-1.0,1,B5,Bin 5
EBMXV01.6N16,33981,7,6.0,-1.0,1,U2,LEV-II ULEV
EBMXV01.6N16,33982,3,5.0,-1.0,1,B5,Bin 5
EBMXV01.6N16,33982,7,6.0,-1.0,1,U2,LEV-II ULEV
EBMXV01.6N16,33983,3,5.0,-1.0,1,B5,Bin 5
EBMXV01.6N16,33983,7,6.0,-1.0,1,U2,LEV-II ULEV
EBMXV01.6N18,33984,3,5.0,-1.0,1,B5,Bin 5
EBMXV01.6N18,33984,7,6.0,-1.0,1,U2,LEV-II ULEV
EBMXV01.6N18,33985,3,5.0,-1.0,1,B5,Bin 5
EBMXV01.6N18,33985,7,6.0,-1.0,1,U2,LEV-II ULEV
EBMXV01.6N18,33986,3,5.0,-1.0,1,B5,Bin 5
EBMXV01.6N18,33986,7,6.0,-1.0,1,U2,LEV-II ULEV
EBMXV01.6N18,33987,3,5.0,-1.0,1,B5,Bin 5
